IssueType,PageId,PageAddress
CompanyStatusNotFound,1019,http://search.worldbank.org/wcontractawards/procdetails/OP00019154
CompanyStatusNotFound,1020,http://search.worldbank.org/wcontractawards/procdetails/OP00019177
CompanyStatusNotFound,1021,http://search.worldbank.org/wcontractawards/procdetails/OP00019347
CompanyStatusNotFound,1023,http://search.worldbank.org/wcontractawards/procdetails/OP00020265
CompanyStatusNotFound,1024,http://search.worldbank.org/wcontractawards/procdetails/OP00020895
CompanyStatusNotFound,1027,http://search.worldbank.org/wcontractawards/procdetails/OP00023456
CompanyStatusNotFound,1028,http://search.worldbank.org/wcontractawards/procdetails/OP00023457
CompanyStatusNotFound,1029,http://search.worldbank.org/wcontractawards/procdetails/OP00023715
CompanyStatusNotFound,1030,http://search.worldbank.org/wcontractawards/procdetails/OP00023959
CompanyStatusNotFound,1031,http://search.worldbank.org/wcontractawards/procdetails/OP00024794
CompanyStatusNotFound,1032,http://search.worldbank.org/wcontractawards/procdetails/OP00024989
CompanyStatusNotFound,1033,http://search.worldbank.org/wcontractawards/procdetails/OP00025022
CompanyStatusNotFound,1035,http://search.worldbank.org/wcontractawards/procdetails/OP00025331
CompanyStatusNotFound,1037,http://search.worldbank.org/wcontractawards/procdetails/OP00018395
CompanyNotFound,1039,http://search.worldbank.org/wcontractawards/procdetails/OP00019887
ContractNumberNotFound,1039,http://search.worldbank.org/wcontractawards/procdetails/OP00019887
CompanyNotFound,1041,http://search.worldbank.org/wcontractawards/procdetails/OP00011318
ContractNumberNotFound,1041,http://search.worldbank.org/wcontractawards/procdetails/OP00011318
CompanyStatusNotFound,1071,http://search.worldbank.org/wcontractawards/procdetails/OP00022107
CompanyStatusNotFound,1073,http://search.worldbank.org/wcontractawards/procdetails/OP00022658
CompanyNotFound,1075,http://search.worldbank.org/wcontractawards/procdetails/OP00019307
ContractNumberNotFound,1075,http://search.worldbank.org/wcontractawards/procdetails/OP00019307
CompanyNotFound,1076,http://search.worldbank.org/wcontractawards/procdetails/OP00019336
ContractNumberNotFound,1076,http://search.worldbank.org/wcontractawards/procdetails/OP00019336
CompanyNotFound,1077,http://search.worldbank.org/wcontractawards/procdetails/OP00019339
ContractNumberNotFound,1077,http://search.worldbank.org/wcontractawards/procdetails/OP00019339
CompanyNotFound,1078,http://search.worldbank.org/wcontractawards/procdetails/OP00021469
ContractNumberNotFound,1078,http://search.worldbank.org/wcontractawards/procdetails/OP00021469
CompanyNotFound,1079,http://search.worldbank.org/wcontractawards/procdetails/OP00023156
ContractNumberNotFound,1079,http://search.worldbank.org/wcontractawards/procdetails/OP00023156
CompanyNotFound,1080,http://search.worldbank.org/wcontractawards/procdetails/OP00023157
ContractNumberNotFound,1080,http://search.worldbank.org/wcontractawards/procdetails/OP00023157
CompanyNotFound,1081,http://search.worldbank.org/wcontractawards/procdetails/OP00023153
ContractNumberNotFound,1081,http://search.worldbank.org/wcontractawards/procdetails/OP00023153
CompanyNotFound,1082,http://search.worldbank.org/wcontractawards/procdetails/OP00023154
ContractNumberNotFound,1082,http://search.worldbank.org/wcontractawards/procdetails/OP00023154
CompanyStatusNotFound,1083,http://search.worldbank.org/wcontractawards/procdetails/OP00023400
CompanyStatusNotFound,1084,http://search.worldbank.org/wcontractawards/procdetails/OP00023411
CompanyStatusNotFound,1085,http://search.worldbank.org/wcontractawards/procdetails/OP00023399
CompanyStatusNotFound,1086,http://search.worldbank.org/wcontractawards/procdetails/OP00023410
CompanyStatusNotFound,1087,http://search.worldbank.org/wcontractawards/procdetails/OP00023514
CompanyStatusNotFound,1089,http://search.worldbank.org/wcontractawards/procdetails/OP00015515
CompanyStatusNotFound,1090,http://search.worldbank.org/wcontractawards/procdetails/OP00021949
CompanyNotFound,1145,http://search.worldbank.org/wcontractawards/procdetails/OP00009713
ContractNumberNotFound,1145,http://search.worldbank.org/wcontractawards/procdetails/OP00009713
CompanyNotFound,1146,http://search.worldbank.org/wcontractawards/procdetails/OP00009719
ContractNumberNotFound,1146,http://search.worldbank.org/wcontractawards/procdetails/OP00009719
CompanyNotFound,1149,http://search.worldbank.org/wcontractawards/procdetails/OP00018911
ContractNumberNotFound,1149,http://search.worldbank.org/wcontractawards/procdetails/OP00018911
CompanyNotFound,1150,http://search.worldbank.org/wcontractawards/procdetails/OP00019831
ContractNumberNotFound,1150,http://search.worldbank.org/wcontractawards/procdetails/OP00019831
CompanyNotFound,1151,http://search.worldbank.org/wcontractawards/procdetails/OP00019834
ContractNumberNotFound,1151,http://search.worldbank.org/wcontractawards/procdetails/OP00019834
CompanyNotFound,1152,http://search.worldbank.org/wcontractawards/procdetails/OP00019835
ContractNumberNotFound,1152,http://search.worldbank.org/wcontractawards/procdetails/OP00019835
CompanyNotFound,1153,http://search.worldbank.org/wcontractawards/procdetails/OP00019839
ContractNumberNotFound,1153,http://search.worldbank.org/wcontractawards/procdetails/OP00019839
CompanyNotFound,1154,http://search.worldbank.org/wcontractawards/procdetails/OP00019828
ContractNumberNotFound,1154,http://search.worldbank.org/wcontractawards/procdetails/OP00019828
CompanyNotFound,1155,http://search.worldbank.org/wcontractawards/procdetails/OP00019830
ContractNumberNotFound,1155,http://search.worldbank.org/wcontractawards/procdetails/OP00019830
CompanyNotFound,1157,http://search.worldbank.org/wcontractawards/procdetails/OP00019833
ContractNumberNotFound,1157,http://search.worldbank.org/wcontractawards/procdetails/OP00019833
CompanyNotFound,1158,http://search.worldbank.org/wcontractawards/procdetails/OP00020180
ContractNumberNotFound,1158,http://search.worldbank.org/wcontractawards/procdetails/OP00020180
CompanyNotFound,1159,http://search.worldbank.org/wcontractawards/procdetails/OP00020181
ContractNumberNotFound,1159,http://search.worldbank.org/wcontractawards/procdetails/OP00020181
CompanyStatusNotFound,1160,http://search.worldbank.org/wcontractawards/procdetails/OP00022772
CompanyStatusNotFound,1161,http://search.worldbank.org/wcontractawards/procdetails/OP00023271
CompanyNotFound,1162,http://search.worldbank.org/wcontractawards/procdetails/OP00016759
ContractNumberNotFound,1162,http://search.worldbank.org/wcontractawards/procdetails/OP00016759
CompanyStatusNotFound,1164,http://search.worldbank.org/wcontractawards/procdetails/OP00019923
CompanyStatusNotFound,1165,http://search.worldbank.org/wcontractawards/procdetails/OP00019229
CompanyStatusNotFound,1180,http://search.worldbank.org/wcontractawards/procdetails/OP00016612
CompanyStatusNotFound,1182,http://search.worldbank.org/wcontractawards/procdetails/OP00016613
CompanyStatusNotFound,1183,http://search.worldbank.org/wcontractawards/procdetails/OP00019106
CompanyStatusNotFound,1186,http://search.worldbank.org/wcontractawards/procdetails/OP00021689
CompanyStatusNotFound,1188,http://search.worldbank.org/wcontractawards/procdetails/OP00025594
CompanyStatusNotFound,1199,http://search.worldbank.org/wcontractawards/procdetails/OP00021879
CompanyStatusNotFound,1201,http://search.worldbank.org/wcontractawards/procdetails/OP00022946
CompanyStatusNotFound,1204,http://search.worldbank.org/wcontractawards/procdetails/OP00022931
CompanyStatusNotFound,1205,http://search.worldbank.org/wcontractawards/procdetails/OP00022932
CompanyStatusNotFound,1213,http://search.worldbank.org/wcontractawards/procdetails/OP00020490
CompanyStatusNotFound,1214,http://search.worldbank.org/wcontractawards/procdetails/OP00020489
CompanyStatusNotFound,1217,http://search.worldbank.org/wcontractawards/procdetails/OP00019151
CompanyStatusNotFound,1218,http://search.worldbank.org/wcontractawards/procdetails/OP00019150
CompanyStatusNotFound,1220,http://search.worldbank.org/wcontractawards/procdetails/OP00020179
CompanyStatusNotFound,1221,http://search.worldbank.org/wcontractawards/procdetails/OP00020253
CompanyStatusNotFound,1225,http://search.worldbank.org/wcontractawards/procdetails/OP00018085
CompanyStatusNotFound,1226,http://search.worldbank.org/wcontractawards/procdetails/OP00018083
EmptyContent,1227,http://search.worldbank.org/wcontractawards/procdetails/OP00013207
EmptyContent,1228,http://search.worldbank.org/wcontractawards/procdetails/OP00013209
EmptyContent,1229,http://search.worldbank.org/wcontractawards/procdetails/OP00013208
CompanyNotFound,1230,http://search.worldbank.org/wcontractawards/procdetails/OP00019227
ContractNumberNotFound,1230,http://search.worldbank.org/wcontractawards/procdetails/OP00019227
CompanyStatusNotFound,1236,http://search.worldbank.org/wcontractawards/procdetails/OP00025642
CompanyNotFound,1238,http://search.worldbank.org/wcontractawards/procdetails/OP00021842
ContractNumberNotFound,1238,http://search.worldbank.org/wcontractawards/procdetails/OP00021842
CompanyNotFound,1277,http://search.worldbank.org/wcontractawards/procdetails/OP00018165
ContractNumberNotFound,1277,http://search.worldbank.org/wcontractawards/procdetails/OP00018165
CompanyNotFound,1278,http://search.worldbank.org/wcontractawards/procdetails/OP00018164
ContractNumberNotFound,1278,http://search.worldbank.org/wcontractawards/procdetails/OP00018164
CompanyStatusNotFound,1279,http://search.worldbank.org/wcontractawards/procdetails/OP00015989
CompanyNotFound,1280,http://search.worldbank.org/wcontractawards/procdetails/OP00025180
ContractNumberNotFound,1280,http://search.worldbank.org/wcontractawards/procdetails/OP00025180
CompanyStatusNotFound,1281,http://search.worldbank.org/wcontractawards/procdetails/OP00014379
CompanyStatusNotFound,1283,http://search.worldbank.org/wcontractawards/procdetails/OP00016242
CompanyStatusNotFound,1284,http://search.worldbank.org/wcontractawards/procdetails/OP00016593
CompanyStatusNotFound,1285,http://search.worldbank.org/wcontractawards/procdetails/OP00016736
CompanyStatusNotFound,1286,http://search.worldbank.org/wcontractawards/procdetails/OP00017126
CompanyStatusNotFound,1287,http://search.worldbank.org/wcontractawards/procdetails/OP00017125
CompanyStatusNotFound,1288,http://search.worldbank.org/wcontractawards/procdetails/OP00017349
CompanyStatusNotFound,1290,http://search.worldbank.org/wcontractawards/procdetails/OP00019821
CompanyNotFound,1291,http://search.worldbank.org/wcontractawards/procdetails/OP00016526
ContractNumberNotFound,1291,http://search.worldbank.org/wcontractawards/procdetails/OP00016526
CompanyNotFound,1298,http://search.worldbank.org/wcontractawards/procdetails/OP00017955
ContractNumberNotFound,1298,http://search.worldbank.org/wcontractawards/procdetails/OP00017955
CompanyNotFound,1299,http://search.worldbank.org/wcontractawards/procdetails/OP00017953
ContractNumberNotFound,1299,http://search.worldbank.org/wcontractawards/procdetails/OP00017953
CompanyStatusNotFound,1300,http://search.worldbank.org/wcontractawards/procdetails/OP00023260
EmptyContent,1301,http://search.worldbank.org/wcontractawards/procdetails/OP00012755
CompanyNotFound,1302,http://search.worldbank.org/wcontractawards/procdetails/OP00012306
ContractNumberNotFound,1302,http://search.worldbank.org/wcontractawards/procdetails/OP00012306
EmptyContent,1303,http://search.worldbank.org/wcontractawards/procdetails/OP00014168
CompanyNotFound,1304,http://search.worldbank.org/wcontractawards/procdetails/OP00018179
ContractNumberNotFound,1304,http://search.worldbank.org/wcontractawards/procdetails/OP00018179
CompanyNotFound,1305,http://search.worldbank.org/wcontractawards/procdetails/OP00024133
ContractNumberNotFound,1305,http://search.worldbank.org/wcontractawards/procdetails/OP00024133
CompanyNotFound,1312,http://search.worldbank.org/wcontractawards/procdetails/OP00008058
ContractNumberNotFound,1312,http://search.worldbank.org/wcontractawards/procdetails/OP00008058
CompanyNotFound,1313,http://search.worldbank.org/wcontractawards/procdetails/OP00008062
ContractNumberNotFound,1313,http://search.worldbank.org/wcontractawards/procdetails/OP00008062
CompanyNotFound,1314,http://search.worldbank.org/wcontractawards/procdetails/OP00015890
ContractNumberNotFound,1314,http://search.worldbank.org/wcontractawards/procdetails/OP00015890
CompanyNotFound,1315,http://search.worldbank.org/wcontractawards/procdetails/OP00017796
ContractNumberNotFound,1315,http://search.worldbank.org/wcontractawards/procdetails/OP00017796
CompanyNotFound,1316,http://search.worldbank.org/wcontractawards/procdetails/OP00019984
ContractNumberNotFound,1316,http://search.worldbank.org/wcontractawards/procdetails/OP00019984
CompanyNotFound,1317,http://search.worldbank.org/wcontractawards/procdetails/OP00019983
ContractNumberNotFound,1317,http://search.worldbank.org/wcontractawards/procdetails/OP00019983
CompanyNotFound,1318,http://search.worldbank.org/wcontractawards/procdetails/OP00020006
ContractNumberNotFound,1318,http://search.worldbank.org/wcontractawards/procdetails/OP00020006
CompanyNotFound,1319,http://search.worldbank.org/wcontractawards/procdetails/OP00020973
ContractNumberNotFound,1319,http://search.worldbank.org/wcontractawards/procdetails/OP00020973
CompanyStatusNotFound,1320,http://search.worldbank.org/wcontractawards/procdetails/OP00020967
CompanyStatusNotFound,1321,http://search.worldbank.org/wcontractawards/procdetails/OP00020966
CompanyStatusNotFound,1327,http://search.worldbank.org/wcontractawards/procdetails/OP00017004
CompanyStatusNotFound,1331,http://search.worldbank.org/wcontractawards/procdetails/OP00020439
EmptyContent,1335,http://search.worldbank.org/wcontractawards/procdetails/OP00023592
CompanyNotFound,1336,http://search.worldbank.org/wcontractawards/procdetails/OP00023591
ContractNumberNotFound,1336,http://search.worldbank.org/wcontractawards/procdetails/OP00023591
CompanyNotFound,1337,http://search.worldbank.org/wcontractawards/procdetails/OP00023596
ContractNumberNotFound,1337,http://search.worldbank.org/wcontractawards/procdetails/OP00023596
CompanyNotFound,1339,http://search.worldbank.org/wcontractawards/procdetails/OP00023595
ContractNumberNotFound,1339,http://search.worldbank.org/wcontractawards/procdetails/OP00023595
CompanyStatusNotFound,1340,http://search.worldbank.org/wcontractawards/procdetails/OP00024043
CompanyStatusNotFound,1341,http://search.worldbank.org/wcontractawards/procdetails/OP00024042
CompanyStatusNotFound,1342,http://search.worldbank.org/wcontractawards/procdetails/OP00024044
