CompanyId,ProjectName,ContractNo,Name,Status,Link,Country
139,"P113032 - ET",ICB/AGP/CU-03,"Techfab-Technofab consortium",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00023678,Ethiopia
140,"P113032 - ET",ICB/AGP/CU-03,"Jos Hanson & Soehne GmbH",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00023678,Ethiopia
141,"P113032 - ET","ICB/Lot 2/Spare Parts","Cosmos Interantional Limited Newdelhi India",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024152,Ethiopia
142,"P113032 - ET","ICB/Lot 2/Spare Parts","Sotex International",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00024152,Ethiopia
143,"P113032 - ET","ICB/Lot 2/Spare Parts","Wagetch Projects",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00024152,Ethiopia
144,"P113032 - ET","ICB/Lot 2/Spare Parts","Cosmos International Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00024152,Ethiopia
145,"P113032 - ET","ICB/Lot 2/Spare Parts","S.P Engineers",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00024152,Ethiopia
146,"P113032 - ET","ICB/Lot 2/Spare Parts","ACME Engineering",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00024152,Ethiopia
147,"P122916 - GN","AOI No 01/PAGSEM/F/2013 - Lot 1","Groupe de Commerce et de Financement - SCF",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00025200,Guinea
148,"P122916 - GN","AOI No 01/PAGSEM/F/2013 - Lot 1","SETA Guinee",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00025200,Guinea
149,"P122916 - GN","AOI No 01/PAGSEM/F/2013 - Lot 1",EGS,rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00025200,Guinea
150,"P122916 - GN","AOI No 01/PAGSEM/F/2013 - Lot 1","GFELC SARL",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00025200,Guinea
151,"P122916 - GN","AOI No 01/PAGSEM/F/2013 - Lot 1","MARELA Ingenierie et Business SARL",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00025200,Guinea
152,"P122916 - GN","AOI No 01/PAGSEM/F/2013 - Lot 1","SISA SARL",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00025200,Guinea
153,"P122916 - GN","AOI No 01/PAGSEM/F/2013 - Lot 1","SGI Automobiles",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00025200,Guinea
154,"P122916 - GN","AOI No 01/PAGSEM/F/2013 - Lot 1","IMPEX CO",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00025200,Guinea
155,"P122916 - GN","AOI N0. 01/PAGSEM/F/2013 Lot 2","Groupe de Commerce et de Financement - SCF",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00025202,Guinea
156,"P122916 - GN","AOI N0. 01/PAGSEM/F/2013 Lot 2","SGI Automobiles",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00025202,Guinea
157,"P122916 - GN","AOI N0. 01/PAGSEM/F/2013 Lot 2","ETS MOU-NA",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00025202,Guinea
158,"P122916 - GN","AOI N0. 01/PAGSEM/F/2013 Lot 2","IMPEX CO",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00025202,Guinea
159,"P122916 - GN","AOI N0. 01/PAGSEM/F/2013 Lot 2","GFELC SARL",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00025202,Guinea
160,"P122916 - GN","AOI N0. 01/PAGSEM/F/2013 Lot 2","MARELA Ingenierie et Business SARL",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00025202,Guinea
161,"P107314 - KE-Nairobi Metropolitan Services","MoNMED /NaMSIP/WK-05/2012-2013","Sinohydro Corporation Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00022874,Kenya
162,"P145339 - Southern Sudan EmergencyFood Crisis Re",,"STL International Limited",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023821,"South Sudan"
163,"P077317 - GN-Elec. Sec. Eff. Impr. SIL (FY06)","DAOI No 002/paese.2011","MM ETS INTERNATIONAL SARL",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00012903,Guinea
164,"P077317 - GN-Elec. Sec. Eff. Impr. SIL (FY06)","DAOI No 002/paese.2011","PHILIPS LIGHTING",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00012903,Guinea
165,"P077317 - GN-Elec. Sec. Eff. Impr. SIL (FY06)","DAOI No 002/paese.2011",MRI,rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00012903,Guinea
166,"P077317 - GN-Elec. Sec. Eff. Impr. SIL (FY06)","DAOI No 002/paese.2011",ABERDOR,rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00012903,Guinea
167,"P077317 - GN-Elec. Sec. Eff. Impr. SIL (FY06)","DAOI No 002/paese.2011","BRUNNENBAU CONRAD",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00012903,Guinea
168,"P077317 - GN-Elec. Sec. Eff. Impr. SIL (FY06)","DAOI No 002/paese.2011",ACRUVEST,rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00012903,Guinea
169,"P077317 - GN-Elec. Sec. Eff. Impr. SIL (FY06)","DAOI No 002/paese.2011",INTRONIX,rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00012903,Guinea
170,"P077317 - GN-Elec. Sec. Eff. Impr. SIL (FY06)","DAOI No 002/paese.2011","ETS KOUBIA ET FRERES",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00012903,Guinea
171,"P077317 - GN-Elec. Sec. Eff. Impr. SIL (FY06)","DAOI No 002/paese.2011","KAMA SA",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00012903,Guinea
172,"P077317 - GN-Elec. Sec. Eff. Impr. SIL (FY06)","DAOI No 002/paese.2011",MATCO,rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00012903,Guinea
173,"P097921 - NG-Malaria Control Booster Project (07)","ANMCBP/ ICB /GD/IRS/ 001/2011-LOT 2","Gem Forgings Private Limited",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00013485,Nigeria
174,"P097921 - NG-Malaria Control Booster Project (07)","ANMCBP/ ICB /GD/IRS/ 001/2011","Gem Forgings Private Limited",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00013487,Nigeria
175,"P097921 - NG-Malaria Control Booster Project (07)","ANMCBP/ ICB /GD/IRS/ 001/2011","Gem Forgings Private Limited",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00013484,Nigeria
176,"P097921 - NG-Malaria Control Booster Project (07)","ANMCBP/ ICB /GD/IRS/ 001/2011","Nel Pharm Nigeria Limited",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00013486,Nigeria
4866,"P101716 - CN-Jilin Food Safety",JL-HW-CL-2010-01-Q-001,"A combination of Peking Wangxin Yishang science and technology Ltd. and Changchun Jin Dazhou Auto Sales Co. Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00018761,China
4868,"P101716 - CN-Jilin Food Safety",,"Jilin Province Institue of Veterinaryscience Research",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021101,China
4869,"P101716 - CN-Jilin Food Safety",,"College of Horticulture of JilinAgriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021104,China
4870,"P101716 - CN-Jilin Food Safety",,"Tonghua Academy of AgriculturalSciences",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021114,China
4871,"P101716 - CN-Jilin Food Safety",,"Jilin Institute of AgriculturalScience and Technology",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021113,China
4872,"P101716 - CN-Jilin Food Safety",,"Jingyu CountySpecialty Institute",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021106,China
4873,"P101716 - CN-Jilin Food Safety",,"Jilin Agriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021098,China
4874,"P101716 - CN-Jilin Food Safety",,"Lishu Xianda Crop Research Institute",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021103,China
4875,"P101716 - CN-Jilin Food Safety",,"Jilin Agriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021100,China
4876,"P101716 - CN-Jilin Food Safety",,"Jilin Agriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021115,China
4877,"P101716 - CN-Jilin Food Safety",,"Jilin Province Academy ofAgricultural Sciences",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021105,China
4878,"P101716 - CN-Jilin Food Safety",,"Jilin Institute of AgriculturalScience and Technology",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021111,China
4879,"P101716 - CN-Jilin Food Safety",,"Rice ResearchInstitute of JilinProvince Academy of Agricultural Sciences",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021116,China
4880,"P101716 - CN-Jilin Food Safety",,"Jilin Univesity",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021102,China
4881,"P101716 - CN-Jilin Food Safety",,"Jingyu CountySpecialty Institute",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021109,China
4882,"P101716 - CN-Jilin Food Safety",,"Jilin Institute of AgriculturalScience and Technology",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021112,China
4883,"P101716 - CN-Jilin Food Safety",,"Institute of fungi of JilinAgriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021090,China
4884,"P101716 - CN-Jilin Food Safety",,"Jilin Agriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021091,China
4885,"P101716 - CN-Jilin Food Safety",,"Jilin Agriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021088,China
4886,"P101716 - CN-Jilin Food Safety",,"Jilin Province Institute of AnimalHusbandry and Veterinary Science Research",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021094,China
4887,"P101716 - CN-Jilin Food Safety",,"Jilin Institute of AgriculturalScience and Technology",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021107,China
4888,"P101716 - CN-Jilin Food Safety",,"Yanbian Academy of AgriculturalSciences",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021086,China
4889,"P101716 - CN-Jilin Food Safety",,"Jilin Province Academy ofAgricultural Sciences",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021087,China
4890,"P101716 - CN-Jilin Food Safety",,"Jilin Agriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021108,China
4891,"P101716 - CN-Jilin Food Safety",,"Rice ResearchInstitute of JilinProvince Academy of Agricultural Sciences",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021118,China
4892,"P101716 - CN-Jilin Food Safety",,"Jilin Agriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021097,China
4893,"P101716 - CN-Jilin Food Safety",,"Jilin Agriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021099,China
4894,"P101716 - CN-Jilin Food Safety",,"Jilin Agriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021110,China
4895,"P101716 - CN-Jilin Food Safety",,"Baicheng Academy of AgriculturalSciences",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021095,China
4896,"P101716 - CN-Jilin Food Safety",,"Institute of Chinese herbal medicinesof Jilin Agriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021120,China
4897,"P101716 - CN-Jilin Food Safety",,"Jilin Agriculture University",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00021092,China
4898,"P096323 - ET-Tana &amp;Beles Int.Wat Res Dev Project",MoWE/G-05/10,"SIAP + Micros S.R.L.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024856,Ethiopia
4899,"P096323 - ET-Tana &amp;Beles Int.Wat Res Dev Project",MoWE/G-05/10,"SIAP + Micros S.R.L.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00024856,Ethiopia
4900,"P110538 - FERGHANA Valley Water Resources Mgt",FWRMP/ICB/2,"Joint Venture JSC Elektrtarmoqqurilish (Uzbekistan) LLC Sifatqurilish-Xizmat(Uzbekistan) Primorje d.d. (Slovenia)",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00012603,Uzbekistan
4901,"P110538 - FERGHANA Valley Water Resources Mgt",FWRMP/ICB/2,"Sinohydro Corporation Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00012603,Uzbekistan
4902,"P110538 - FERGHANA Valley Water Resources Mgt",FWRMP/ICB/2,"Magma Construction Co.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00012603,Uzbekistan
4903,"P110538 - FERGHANA Valley Water Resources Mgt",FWRMP/CON/4,"""Sheladia Associates Inc."" (USA) (The Consultant)",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00013860,Uzbekistan
4904,"P110538 - FERGHANA Valley Water Resources Mgt",FWRMP/CON/4,"""AHT Group AG Management & Engineering"" (Germany)",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00013860,Uzbekistan
4905,"P110538 - FERGHANA Valley Water Resources Mgt",FWRMP/CON/4,"Consortium ""BRL Ingenierie"" ( France) with ""Holis Konsalt"" LLC(Uzbekistan)",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00013860,Uzbekistan
4906,"P110538 - FERGHANA Valley Water Resources Mgt","FWRMP/GEQ-1 (lot 1)","CNH International SA",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024580,Uzbekistan
4907,"P110538 - FERGHANA Valley Water Resources Mgt","FWRMP/GEQ-1 (lot 1)","Grand Motors LLC",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00024580,Uzbekistan
4909,"P092837 - UG",UNRA/WORKS/2009-10/0001/08/01,"China International Construction Corporation (CICO)",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00009622,Uganda
4910,"P092837 - UG",UNRA/WORKS/2009-10/0001/08/01,"Progressive - Madhucon Joint Venture",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00009622,Uganda
4911,"P092837 - UG",UNRA/WORKS/2009-10/0001/08/01,"China International Water and Electric Corporation (CWE)",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00009622,Uganda
4912,"P092837 - UG",UNRA/WORKS/2009-10/0001/08/01,"China Railways No.3 Engineering Group Co. Ltd China",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00009622,Uganda
4908,"P110538 - FERGHANA Valley Water Resources Mgt","FWRMP/GEQ-1 (lot 1)","JV Chirchiq Mash Agro MChJ Chirchiq Republic of Uzbekistan and Veles Agro Ltd Kiev Ukraine",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00024580,Uzbekistan
4913,"P092837 - UG",UNRA/WORKS/2009-10/0001/08/01,"China Railways 18th Bureau Group Co. Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00009622,Uganda
4914,"P092837 - UG",UNRA/WORKS/2009-10/00001/09/01,"China Henan International Cooperation Group Co. Ltd (CHICO)",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00011078,Uganda
4915,"P092837 - UG",UNRA/WORKS/2009-10/00001/09/01,"Chongqing International Construction Corporation (CICO)",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00011078,Uganda
4916,"P092837 - UG",UNRA/WORKS/2009-10/00001/09/01,"Progressive Construction Limited/Madhucon Project Joint Venture",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00011078,Uganda
4917,"P092837 - UG",UNRA/WORKS/2009-10/00001/09/01,"China Railway Wuju (Group) Corporation",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00011078,Uganda
4918,"P092837 - UG",UNRA/SERVICES/2009-10/00018/07/01,"M/s COMPTRAN Engineering andPlanning Associates",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00011922,Uganda
4919,"P092837 - UG",UNRA/SERVICES/2009-10/00018/07/01,"Sheladia Associates Inc. (USA) In association with Prome ConsultantsLtd (Uganda)",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00011922,Uganda
4920,"P092837 - UG",UNRA/SERVICES/2009-10/00018/07/01,"GIBB Africa Ltd (Kenya) In association with Prome Consultants Ltd(Uganda)",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00011922,Uganda
4921,"P092837 - UG",UNRA/SERVICES/2009-10/00018/07/01,"M/s J Burrow Limited (Republic of South Africa)",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00011922,Uganda
4922,"P092837 - UG",UNRA/SERVICES/2009-10/00018/07/01,"Knocks Ingenieure Koblez/Germany In association with FITCHNER Water& Transportation (Germany) /M&E Associates Ltd. (Uganda)",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00011922,Uganda
4923,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"China Railway Seventh Group Co. Ltd",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023504,Uganda
4924,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"Chongqing International Construction Corporation (CICO)",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00023504,Uganda
4925,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"China Henan International Cooperation Group Co. Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00023504,Uganda
4926,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"SBI International Holdings AG",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00023504,Uganda
4927,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"China Railway Seventh Group Co. Ltd",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023524,Uganda
4928,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"Sinohydro Corporation Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00023524,Uganda
4929,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"Chongqing International Construction Corporation (CICO)",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00023524,Uganda
4930,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"China Henan International Cooperation Group Co. Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00023524,Uganda
4931,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"SBI International Holdings AG",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00023524,Uganda
4932,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"Sinohydro Corporation Ltd",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00023524,Uganda
4933,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"China Henan International Cooperation Group Co. Ltd",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00023524,Uganda
4934,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"Chongqing International Construction Corporation (CICO)",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00023524,Uganda
4935,"P092837 - UG",UNRA/WORKS/2009-10/00001/21/01,"SBI International Holdings AG",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00023524,Uganda
4936,"P123201 - MZ- Cities &amp; Climate Change",,"Individual Consultant",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024347,Mozambique
4937,"P123201 - MZ- Cities &amp; Climate Change",,"Individual Consultant",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024347,Mozambique
4938,"P123201 - MZ- Cities &amp; Climate Change",,"Individual Consultant",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024347,Mozambique
4939,"P123201 - MZ- Cities &amp; Climate Change",,"Individual Consultant",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024347,Mozambique
4940,"P123201 - MZ- Cities &amp; Climate Change",,"Individual Consultant",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024347,Mozambique
